date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,cumulative_confirmed_for_each_Location,precentage_of_recovered_per_day,precentage_of_tested_per_day,precentage_of_deceased_per_day,precentage_of_confirmed_per_day,precentage_of_death_from_confirmed,recovery-rate,case_to_recovery_ratio
2022-09-15,Br_Rs_430940,0.0,0.0,0.0,7.0,7265.0,79.0,0.0,13359.0,7265.0,,0.000523991316715323,0.0,0.0,0.010874053682037164,0.0,inf
2022-09-15,Br_Rs_430950,0.0,0.0,0.0,3.0,1511.0,19.0,0.0,2398.0,1511.0,,0.0012510425354462051,0.0,0.0,0.01257445400397088,0.0,inf
2022-09-15,Br_Rs_430955,0.0,0.0,0.0,5.0,1492.0,15.0,0.0,2917.0,1492.0,,0.0017140898183064792,0.0,0.0,0.010053619302949061,0.0,inf
2022-09-15,Br_Rs_430957,0.0,0.0,0.0,2.0,419.0,3.0,0.0,883.0,419.0,,0.0022650056625141564,0.0,0.0,0.007159904534606206,0.0,inf
2022-09-15,Br_Rs_430960,3.0,0.0,0.0,1.0,5065.0,49.0,0.0,9557.0,5065.0,,0.00010463534581981794,0.0,0.0005923000987166831,0.009674234945705825,0.0,inf
2022-09-15,Br_Rs_430965,3.0,0.0,0.0,1.0,1638.0,12.0,0.0,1410.0,1638.0,,0.0007092198581560284,0.0,0.0018315018315018315,0.007326007326007326,0.0,inf
2022-09-15,Br_Rs_430915,0.0,0.0,0.0,1.0,659.0,4.0,0.0,1376.0,659.0,,0.0007267441860465116,0.0,0.0,0.006069802731411229,0.0,inf
2022-09-15,Br_Rs_430970,1.0,0.0,0.0,1.0,620.0,11.0,0.0,1279.0,620.0,,0.0007818608287724785,0.0,0.0016129032258064516,0.017741935483870968,0.0,inf
2022-09-15,Br_Rs_430845,0.0,0.0,0.0,1.0,1662.0,11.0,0.0,2501.0,1662.0,,0.00039984006397441024,0.0,0.0,0.006618531889290012,0.0,inf
2022-09-15,Br_Rs_430840,0.0,0.0,0.0,2.0,1082.0,16.0,0.0,1414.0,1082.0,,0.0014144271570014145,0.0,0.0,0.014787430683918669,0.0,inf
2022-09-15,Br_Rs_430720,0.0,0.0,0.0,1.0,633.0,8.0,0.0,1204.0,633.0,,0.0008305647840531562,0.0,0.0,0.01263823064770932,0.0,inf
2022-09-15,Br_Rs_430730,0.0,0.0,0.0,1.0,1289.0,9.0,0.0,2207.0,1289.0,,0.00045310376076121433,0.0,0.0,0.0069821567106283944,0.0,inf
2022-09-15,Br_Rs_430740,0.0,0.0,0.0,1.0,475.0,8.0,0.0,1196.0,475.0,,0.0008361204013377926,0.0,0.0,0.016842105263157894,0.0,inf
2022-09-15,Br_Rs_430745,0.0,0.0,0.0,1.0,395.0,16.0,0.0,837.0,395.0,,0.0011947431302270011,0.0,0.0,0.04050632911392405,0.0,inf
2022-09-15,Br_Rs_430750,1.0,0.0,0.0,5.0,4323.0,55.0,0.0,7187.0,4323.0,,0.0006957005704744677,0.0,0.0002313208420078649,0.01272264631043257,0.0,inf
2022-09-15,Br_Rs_430755,1.0,0.0,0.0,2.0,1799.0,21.0,0.0,3301.0,1799.0,,0.0006058770069675856,0.0,0.0005558643690939411,0.011673151750972763,0.0,inf
2022-09-15,Br_Rs_430760,1.0,0.0,0.0,1.0,11242.0,162.0,0.0,24293.0,11242.0,,4.116412135182974e-05,0.0,8.89521437466643e-05,0.014410247286959615,0.0,inf
2022-09-15,Br_Rs_430770,11.0,0.0,0.0,1.0,24952.0,418.0,0.0,47489.0,24952.0,,2.105750805449683e-05,0.0,0.00044084642513626164,0.016752164155177943,0.0,inf
2022-09-15,Br_Rs_430780,0.0,0.0,0.0,10.0,7814.0,83.0,0.0,13971.0,7814.0,,0.0007157683773530885,0.0,0.0,0.010621960583567954,0.0,inf
2022-09-15,Br_Rs_430843,0.0,0.0,0.0,2.0,373.0,9.0,0.0,524.0,373.0,,0.003816793893129771,0.0,0.0,0.024128686327077747,0.0,inf
2022-09-15,Br_Rs_430781,0.0,0.0,0.0,5.0,830.0,9.0,0.0,1135.0,830.0,,0.004405286343612335,0.0,0.0,0.010843373493975903,0.0,inf
2022-09-15,Br_Rs_430786,0.0,0.0,0.0,2.0,823.0,4.0,0.0,1547.0,823.0,,0.001292824822236587,0.0,0.0,0.004860267314702308,0.0,inf
2022-09-15,Br_Rs_430790,6.0,0.0,0.0,1.0,17840.0,208.0,0.0,41873.0,17840.0,,2.388173763523034e-05,0.0,0.00033632286995515697,0.011659192825112108,0.0,inf
2022-09-15,Br_Rs_430800,0.0,0.0,0.0,3.0,1386.0,12.0,0.0,2621.0,1386.0,,0.0011446012972148034,0.0,0.0,0.008658008658008658,0.0,inf
2022-09-15,Br_Rs_430805,0.0,0.0,0.0,4.0,439.0,6.0,0.0,1417.0,439.0,,0.0028228652081863093,0.0,0.0,0.01366742596810934,0.0,inf
2022-09-15,Br_Rs_430807,0.0,0.0,0.0,3.0,772.0,9.0,0.0,1552.0,772.0,,0.0019329896907216496,0.0,0.0,0.011658031088082901,0.0,inf
2022-09-15,Br_Rs_430810,1.0,0.0,0.0,3.0,4346.0,28.0,0.0,8371.0,4346.0,,0.0003583801218492414,0.0,0.0002300966405890474,0.006442705936493327,0.0,inf
2022-09-15,Br_Rs_430820,2.0,0.0,0.0,1.0,8931.0,80.0,0.0,17102.0,8931.0,,5.84726932522512e-05,0.0,0.00022393908856790953,0.00895756354271638,0.0,inf
2022-09-15,Br_Rs_430825,0.0,0.0,0.0,2.0,309.0,1.0,0.0,606.0,309.0,,0.0033003300330033004,0.0,0.0,0.003236245954692557,0.0,inf
2022-09-15,Br_Rs_430830,0.0,0.0,0.0,3.0,1678.0,33.0,0.0,2716.0,1678.0,,0.0011045655375552283,0.0,0.0,0.01966626936829559,0.0,inf
2022-09-15,Br_Rs_430783,0.0,0.0,0.0,1.0,677.0,9.0,0.0,1204.0,677.0,,0.0008305647840531562,0.0,0.0,0.013293943870014771,0.0,inf
2022-09-15,Br_Rs_430975,0.0,0.0,0.0,1.0,690.0,7.0,0.0,834.0,690.0,,0.001199040767386091,0.0,0.0,0.010144927536231883,0.0,inf
2022-09-15,Br_Rs_430980,0.0,0.0,0.0,1.0,1247.0,14.0,0.0,3095.0,1247.0,,0.00032310177705977385,0.0,0.0,0.011226944667201283,0.0,inf
2022-09-15,Br_Rs_430990,0.0,0.0,0.0,1.0,1985.0,42.0,0.0,2874.0,1985.0,,0.0003479471120389701,0.0,0.0,0.02115869017632242,0.0,inf
2022-09-15,Br_Rs_431112,0.0,0.0,0.0,4.0,998.0,10.0,0.0,2995.0,998.0,,0.001335559265442404,0.0,0.0,0.01002004008016032,0.0,inf
2022-09-15,Br_Rs_431113,0.0,0.0,0.0,2.0,240.0,4.0,0.0,907.0,240.0,,0.002205071664829107,0.0,0.0,0.016666666666666666,0.0,inf
2022-09-15,Br_Rs_431115,6.0,0.0,0.0,5.0,1917.0,24.0,0.0,2735.0,1917.0,,0.0018281535648994515,0.0,0.003129890453834116,0.012519561815336464,0.0,inf
2022-09-15,Br_Rs_431120,3.0,0.0,0.0,1.0,4417.0,54.0,0.0,10396.0,4417.0,,9.619084263178146e-05,0.0,0.0006791940230925968,0.012225492415666742,0.0,inf
2022-09-15,Br_Rs_431123,0.0,0.0,0.0,1.0,210.0,1.0,0.0,212.0,210.0,,0.0047169811320754715,0.0,0.0,0.004761904761904762,0.0,inf
2022-09-15,Br_Rs_431125,0.0,0.0,0.0,1.0,813.0,15.0,0.0,1250.0,813.0,,0.0008,0.0,0.0,0.01845018450184502,0.0,inf
2022-09-15,Br_Rs_431127,0.0,0.0,0.0,1.0,528.0,5.0,0.0,792.0,528.0,,0.0012626262626262627,0.0,0.0,0.00946969696969697,0.0,inf
2022-09-15,Br_Rs_431130,1.0,0.0,0.0,5.0,7608.0,116.0,0.0,16528.0,7608.0,,0.0003025169409486931,0.0,0.00013144058885383806,0.015247108307045216,0.0,inf
2022-09-15,Br_Rs_431140,14.0,0.0,0.0,1.0,24443.0,242.0,0.0,58191.0,24443.0,,1.7184788025639703e-05,0.0,0.0005727611177024096,0.009900585034570225,0.0,inf
2022-09-15,Br_Rs_431110,1.0,0.0,0.0,3.0,2886.0,37.0,0.0,4647.0,2886.0,,0.0006455777921239509,0.0,0.0003465003465003465,0.01282051282051282,0.0,inf
2022-09-15,Br_Rs_431142,0.0,0.0,0.0,3.0,519.0,17.0,0.0,1207.0,519.0,,0.0024855012427506215,0.0,0.0,0.03275529865125241,0.0,inf
2022-09-15,Br_Rs_431160,0.0,0.0,0.0,5.0,1094.0,11.0,0.0,1468.0,1094.0,,0.0034059945504087193,0.0,0.0,0.010054844606946984,0.0,inf
2022-09-15,Br_Rs_431162,0.0,0.0,0.0,7.0,1570.0,16.0,0.0,3213.0,1570.0,,0.002178649237472767,0.0,0.0,0.01019108280254777,0.0,inf
2022-09-15,Br_Rs_431164,0.0,0.0,0.0,1.0,438.0,4.0,0.0,750.0,438.0,,0.0013333333333333333,0.0,0.0,0.0091324200913242,0.0,inf
2022-09-15,Br_Rs_431170,0.0,0.0,0.0,1.0,1540.0,15.0,0.0,2891.0,1540.0,,0.0003459010722933241,0.0,0.0,0.00974025974025974,0.0,inf
2022-09-15,Br_Rs_431171,0.0,0.0,0.0,3.0,1347.0,6.0,0.0,1973.0,1347.0,,0.0015205271160669033,0.0,0.0,0.004454342984409799,0.0,inf
2022-09-15,Br_Rs_431173,1.0,0.0,0.0,1.0,482.0,3.0,0.0,570.0,482.0,,0.0017543859649122807,0.0,0.002074688796680498,0.006224066390041493,0.0,inf
2022-09-15,Br_Rs_431175,2.0,0.0,0.0,1.0,1519.0,14.0,0.0,2457.0,1519.0,,0.000407000407000407,0.0,0.0013166556945358788,0.009216589861751152,0.0,inf
2022-09-15,Br_Rs_431177,5.0,0.0,0.0,2.0,1998.0,25.0,0.0,2409.0,1998.0,,0.0008302200083022001,0.0,0.0025025025025025025,0.012512512512512513,0.0,inf
2022-09-15,Br_Rs_431179,0.0,0.0,0.0,1.0,583.0,5.0,0.0,1018.0,583.0,,0.0009823182711198428,0.0,0.0,0.008576329331046312,0.0,inf
2022-09-15,Br_Rs_431150,0.0,0.0,0.0,3.0,1538.0,18.0,0.0,1956.0,1538.0,,0.0015337423312883436,0.0,0.0,0.011703511053315995,0.0,inf
2022-09-15,Br_Rs_431100,31.0,0.0,0.0,1.0,7259.0,62.0,0.0,6934.0,7259.0,,0.00014421690222094028,0.0,0.004270560683289709,0.008541121366579418,0.0,inf
2022-09-15,Br_Rs_431090,1.0,0.0,0.0,1.0,713.0,4.0,0.0,1834.0,713.0,,0.0005452562704471102,0.0,0.001402524544179523,0.005610098176718092,0.0,inf
2022-09-15,Br_Rs_431087,0.0,0.0,0.0,9.0,408.0,2.0,0.0,778.0,408.0,,0.011568123393316195,0.0,0.0,0.004901960784313725,0.0,inf
2022-09-15,Br_Rs_430995,0.0,0.0,0.0,3.0,678.0,17.0,0.0,1014.0,678.0,,0.0029585798816568047,0.0,0.0,0.025073746312684365,0.0,inf
2022-09-15,Br_Rs_431000,1.0,0.0,0.0,10.0,8247.0,96.0,0.0,18108.0,8247.0,,0.000552242102937928,0.0,0.00012125621438098702,0.011640596580574755,0.0,inf
2022-09-15,Br_Rs_431010,0.0,0.0,0.0,2.0,7825.0,137.0,0.0,11889.0,7825.0,,0.0001682227268904029,0.0,0.0,0.017507987220447285,0.0,inf
2022-09-15,Br_Rs_431020,17.0,0.0,0.0,1.0,29070.0,304.0,0.0,37933.0,29070.0,,2.6362270318719848e-05,0.0,0.0005847953216374269,0.01045751633986928,0.0,inf
2022-09-15,Br_Rs_431030,0.0,0.0,0.0,1.0,589.0,5.0,0.0,970.0,589.0,,0.0010309278350515464,0.0,0.0,0.008488964346349746,0.0,inf
2022-09-15,Br_Rs_431033,0.0,0.0,0.0,33.0,7873.0,149.0,0.0,13370.0,7873.0,,0.002468212415856395,0.0,0.0,0.01892544138193827,0.0,inf
2022-09-15,Br_Rs_431036,0.0,0.0,0.0,2.0,440.0,9.0,0.0,804.0,440.0,,0.0024875621890547263,0.0,0.0,0.020454545454545454,0.0,inf
2022-09-15,Br_Rs_431040,0.0,0.0,0.0,2.0,1465.0,13.0,0.0,1383.0,1465.0,,0.0014461315979754157,0.0,0.0,0.008873720136518772,0.0,inf
2022-09-15,Br_Rs_431041,0.0,0.0,0.0,2.0,141.0,5.0,0.0,324.0,141.0,,0.006172839506172839,0.0,0.0,0.03546099290780142,0.0,inf
2022-09-15,Br_Rs_431043,0.0,0.0,0.0,4.0,2047.0,17.0,0.0,3380.0,2047.0,,0.001183431952662722,0.0,0.0,0.008304836345872008,0.0,inf
2022-09-15,Br_Rs_431046,0.0,0.0,0.0,1.0,438.0,2.0,0.0,648.0,438.0,,0.0015432098765432098,0.0,0.0,0.0045662100456621,0.0,inf
2022-09-15,Br_Rs_431050,0.0,0.0,0.0,3.0,1162.0,17.0,0.0,2782.0,1162.0,,0.0010783608914450035,0.0,0.0,0.014629948364888123,0.0,inf
2022-09-15,Br_Rs_431053,0.0,0.0,0.0,1.0,1008.0,18.0,0.0,1853.0,1008.0,,0.0005396654074473826,0.0,0.0,0.017857142857142856,0.0,inf
2022-09-15,Br_Rs_431055,0.0,0.0,0.0,1.0,107.0,8.0,0.0,224.0,107.0,,0.004464285714285714,0.0,0.0,0.07476635514018691,0.0,inf
2022-09-15,Br_Rs_431057,0.0,0.0,0.0,2.0,330.0,3.0,0.0,550.0,330.0,,0.0036363636363636364,0.0,0.0,0.00909090909090909,0.0,inf
2022-09-15,Br_Rs_431060,0.0,0.0,0.0,2.0,9213.0,72.0,0.0,19379.0,9213.0,,0.00010320449971618763,0.0,0.0,0.007815043959622273,0.0,inf
2022-09-15,Br_Rs_431065,0.0,0.0,0.0,1.0,497.0,12.0,0.0,400.0,497.0,,0.0025,0.0,0.0,0.02414486921529175,0.0,inf
2022-09-15,Br_Rs_431070,0.0,0.0,0.0,1.0,560.0,3.0,0.0,1130.0,560.0,,0.0008849557522123894,0.0,0.0,0.005357142857142857,0.0,inf
2022-09-15,Br_Rs_431075,0.0,0.0,0.0,1.0,117.0,1.0,0.0,433.0,117.0,,0.0023094688221709007,0.0,0.0,0.008547008547008548,0.0,inf
2022-09-15,Br_Rs_431080,2.0,0.0,0.0,1.0,6613.0,75.0,0.0,13099.0,6613.0,,7.634170547370028e-05,0.0,0.00030243459851807047,0.011341297444427642,0.0,inf
2022-09-15,Br_Rs_431085,1.0,0.0,0.0,1.0,1003.0,11.0,0.0,1161.0,1003.0,,0.0008613264427217916,0.0,0.0009970089730807576,0.010967098703888335,0.0,inf
2022-09-15,Br_Rs_430710,0.0,0.0,0.0,2.0,1633.0,23.0,0.0,2210.0,1633.0,,0.0009049773755656109,0.0,0.0,0.014084507042253521,0.0,inf
2022-09-15,Br_Rs_430705,0.0,0.0,0.0,3.0,383.0,11.0,0.0,982.0,383.0,,0.003054989816700611,0.0,0.0,0.028720626631853787,0.0,inf
2022-09-15,Br_Rs_430700,4.0,0.0,0.0,1.0,26088.0,231.0,0.0,70903.0,26088.0,,1.410377558072296e-05,0.0,0.00015332720024532353,0.008854645814167433,0.0,inf
2022-09-15,Br_Rs_430697,0.0,0.0,0.0,1.0,604.0,4.0,0.0,1149.0,604.0,,0.0008703220191470844,0.0,0.0,0.006622516556291391,0.0,inf
2022-09-15,Br_Rs_430440,1.0,0.0,0.0,2.0,11595.0,210.0,0.0,20807.0,11595.0,,9.612149757293218e-05,0.0,8.6244070720138e-05,0.018111254851228976,0.0,inf
2022-09-15,Br_Rs_430450,0.0,0.0,0.0,2.0,10096.0,129.0,0.0,15519.0,10096.0,,0.00012887428313680004,0.0,0.0,0.012777337559429476,0.0,inf
2022-09-15,Br_Rs_430460,5.0,0.0,0.0,1.0,87624.0,1868.0,0.0,149642.0,87624.0,,6.682615843145641e-06,0.0,5.706199214826988e-05,0.021318360266593627,0.0,inf
2022-09-15,Br_Rs_430461,0.0,0.0,0.0,1.0,245.0,6.0,0.0,371.0,245.0,,0.0026954177897574125,0.0,0.0,0.024489795918367346,0.0,inf
2022-09-15,Br_Rs_430462,0.0,0.0,0.0,1.0,689.0,6.0,0.0,891.0,689.0,,0.001122334455667789,0.0,0.0,0.008708272859216255,0.0,inf
2022-09-15,Br_Rs_430463,1.0,0.0,0.0,1.0,19532.0,257.0,0.0,23709.0,19532.0,,4.2178075836180355e-05,0.0,5.119803399549457e-05,0.013157894736842105,0.0,inf
2022-09-15,Br_Rs_430465,0.0,0.0,0.0,1.0,697.0,7.0,0.0,1133.0,697.0,,0.00088261253309797,0.0,0.0,0.010043041606886656,0.0,inf
2022-09-15,Br_Rs_430466,4.0,0.0,0.0,9.0,7116.0,101.0,0.0,7858.0,7116.0,,0.0011453296004072283,0.0,0.0005621135469364812,0.01419336706014615,0.0,inf
2022-09-15,Br_Rs_430467,1.0,0.0,0.0,1.0,1744.0,10.0,0.0,1927.0,1744.0,,0.0005189413596263622,0.0,0.0005733944954128441,0.005733944954128441,0.0,inf
2022-09-15,Br_Rs_430435,0.0,0.0,0.0,2.0,3129.0,18.0,0.0,3986.0,3129.0,,0.0005017561465127947,0.0,0.0,0.005752636625119847,0.0,inf
2022-09-15,Br_Rs_430468,0.0,0.0,0.0,1.0,2192.0,32.0,0.0,3938.0,2192.0,,0.00025393600812595224,0.0,0.0,0.014598540145985401,0.0,inf
2022-09-15,Br_Rs_430470,6.0,0.0,0.0,4.0,19587.0,303.0,0.0,35730.0,19587.0,,0.00011195074167366359,0.0,0.00030632562413845916,0.015469444018992189,0.0,inf
2022-09-15,Br_Rs_430471,0.0,0.0,0.0,3.0,1311.0,28.0,0.0,2379.0,1311.0,,0.0012610340479192938,0.0,0.0,0.02135774218154081,0.0,inf
2022-09-15,Br_Rs_430480,2.0,0.0,0.0,7.0,8193.0,62.0,0.0,17232.0,8193.0,,0.00040622098421541316,0.0,0.00024411082631514708,0.0075674356157695594,0.0,inf
2022-09-15,Br_Rs_430485,0.0,0.0,0.0,1.0,201.0,1.0,0.0,808.0,201.0,,0.0012376237623762376,0.0,0.0,0.004975124378109453,0.0,inf
2022-09-15,Br_Rs_430490,0.0,0.0,0.0,1.0,2087.0,22.0,0.0,3276.0,2087.0,,0.00030525030525030525,0.0,0.0,0.010541447053186392,0.0,inf
2022-09-15,Br_Rs_430495,0.0,0.0,0.0,1.0,465.0,16.0,0.0,1947.0,465.0,,0.0005136106831022085,0.0,0.0,0.034408602150537634,0.0,inf
2022-09-15,Br_Rs_430500,0.0,0.0,0.0,4.0,1805.0,33.0,0.0,2786.0,1805.0,,0.0014357501794687725,0.0,0.0,0.018282548476454295,0.0,inf
2022-09-15,Br_Rs_430510,57.0,2.0,0.0,1.0,153888.0,1657.0,0.0,252612.0,153888.0,,3.958640127943249e-06,0.0012070006035003018,0.00037039925140361824,0.01076757122062799,0.0,inf
2022-09-15,Br_Rs_430511,0.0,0.0,0.0,2.0,379.0,4.0,0.0,827.0,379.0,,0.0024183796856106408,0.0,0.0,0.010554089709762533,0.0,inf
2022-09-15,Br_Rs_430469,0.0,0.0,0.0,2.0,762.0,3.0,0.0,1445.0,762.0,,0.001384083044982699,0.0,0.0,0.003937007874015748,0.0,inf
2022-09-15,Br_Rs_430430,0.0,0.0,0.0,1.0,1327.0,5.0,0.0,2190.0,1327.0,,0.00045662100456621003,0.0,0.0,0.0037678975131876413,0.0,inf
2022-09-15,Br_Rs_430420,0.0,0.0,0.0,4.0,6220.0,87.0,0.0,12769.0,6220.0,,0.00031325867334951836,0.0,0.0,0.013987138263665594,0.0,inf
2022-09-15,Br_Rs_430410,0.0,0.0,0.0,3.0,930.0,13.0,0.0,1694.0,930.0,,0.0017709563164108619,0.0,0.0,0.013978494623655914,0.0,inf
2022-09-15,Br_Rs_430245,0.0,0.0,0.0,1.0,767.0,35.0,0.0,1378.0,767.0,,0.000725689404934688,0.0,0.0,0.04563233376792699,0.0,inf
2022-09-15,Br_Rs_430250,1.0,0.0,0.0,2.0,889.0,22.0,0.0,1353.0,889.0,,0.0014781966001478197,0.0,0.0011248593925759281,0.024746906636670417,0.0,inf
2022-09-15,Br_Rs_430258,0.0,0.0,0.0,2.0,646.0,9.0,0.0,764.0,646.0,,0.002617801047120419,0.0,0.0,0.01393188854489164,0.0,inf
2022-09-15,Br_Rs_430260,0.0,0.0,0.0,1.0,710.0,12.0,0.0,924.0,710.0,,0.0010822510822510823,0.0,0.0,0.016901408450704224,0.0,inf
2022-09-15,Br_Rs_430265,0.0,0.0,0.0,4.0,1232.0,8.0,0.0,1851.0,1232.0,,0.0021609940572663426,0.0,0.0,0.006493506493506494,0.0,inf
2022-09-15,Br_Rs_430270,14.0,0.0,0.0,6.0,4155.0,70.0,0.0,9289.0,4155.0,,0.0006459252879750242,0.0,0.0033694344163658243,0.01684717208182912,0.0,inf
2022-09-15,Br_Rs_430280,6.0,0.0,0.0,11.0,8348.0,111.0,0.0,18670.0,8348.0,,0.0005891805034815211,0.0,0.0007187350263536176,0.013296597987541927,0.0,inf
2022-09-15,Br_Rs_430290,0.0,0.0,0.0,3.0,1565.0,18.0,0.0,2321.0,1565.0,,0.0012925463162429987,0.0,0.0,0.011501597444089457,0.0,inf
2022-09-15,Br_Rs_430300,1.0,0.0,0.0,1.0,22997.0,243.0,0.0,47471.0,22997.0,,2.106549261654484e-05,0.0,4.34839326868722e-05,0.010566595642909946,0.0,inf
2022-09-15,Br_Rs_430310,13.0,0.0,0.0,1.0,26223.0,546.0,0.0,47526.0,26223.0,,2.104111433741531e-05,0.0,0.0004957480074743545,0.020821416313922893,0.0,inf
2022-09-15,Br_Rs_430320,0.0,0.0,0.0,9.0,1357.0,15.0,0.0,2769.0,1357.0,,0.0032502708559046588,0.0,0.0,0.01105379513633014,0.0,inf
2022-09-15,Br_Rs_430330,0.0,0.0,0.0,5.0,540.0,8.0,0.0,1820.0,540.0,,0.0027472527472527475,0.0,0.0,0.014814814814814815,0.0,inf
2022-09-15,Br_Rs_430340,0.0,0.0,0.0,5.0,1262.0,12.0,0.0,2771.0,1262.0,,0.001804402742692169,0.0,0.0,0.009508716323296355,0.0,inf
2022-09-15,Br_Rs_430350,2.0,0.0,0.0,3.0,13828.0,190.0,0.0,24035.0,13828.0,,0.0001248179737882255,0.0,0.0001446340757882557,0.013740237199884292,0.0,inf
2022-09-15,Br_Rs_430355,2.0,0.0,0.0,2.0,695.0,8.0,0.0,1005.0,695.0,,0.001990049751243781,0.0,0.0028776978417266188,0.011510791366906475,0.0,inf
2022-09-15,Br_Rs_430360,0.0,0.0,0.0,1.0,425.0,12.0,0.0,2028.0,425.0,,0.0004930966469428008,0.0,0.0,0.02823529411764706,0.0,inf
2022-09-15,Br_Rs_430367,0.0,0.0,0.0,6.0,672.0,5.0,0.0,1117.0,672.0,,0.005371530886302597,0.0,0.0,0.00744047619047619,0.0,inf
2022-09-15,Br_Rs_430370,0.0,0.0,0.0,5.0,1368.0,12.0,0.0,1641.0,1368.0,,0.0030469226081657527,0.0,0.0,0.008771929824561403,0.0,inf
2022-09-15,Br_Rs_430380,0.0,0.0,0.0,4.0,1591.0,8.0,0.0,2604.0,1591.0,,0.0015360983102918587,0.0,0.0,0.00502828409805154,0.0,inf
2022-09-15,Br_Rs_430390,0.0,1.0,0.0,1.0,19131.0,292.0,0.0,37111.0,19131.0,,2.69461884616421e-05,0.003424657534246575,0.0,0.015263185405885735,0.0,inf
2022-09-15,Br_Rs_430400,0.0,0.0,0.0,1.0,1343.0,23.0,0.0,1512.0,1343.0,,0.0006613756613756613,0.0,0.0,0.01712583767684289,0.0,inf
2022-09-15,Br_Rs_430512,0.0,0.0,0.0,1.0,950.0,15.0,0.0,1771.0,950.0,,0.000564652738565782,0.0,0.0,0.015789473684210527,0.0,inf
2022-09-15,Br_Rn_240870,0.0,0.0,0.0,1.0,703.0,14.0,0.0,901.0,703.0,,0.0011098779134295228,0.0,0.0,0.01991465149359886,0.0,inf
2022-09-15,Br_Rs_430513,0.0,0.0,0.0,1.0,649.0,7.0,0.0,1263.0,649.0,,0.000791765637371338,0.0,0.0,0.01078582434514638,0.0,inf
2022-09-15,Br_Rs_430517,0.0,0.0,0.0,1.0,1290.0,27.0,0.0,2181.0,1290.0,,0.0004585052728106373,0.0,0.0,0.020930232558139535,0.0,inf
2022-09-15,Br_Rs_430620,0.0,0.0,0.0,5.0,2038.0,42.0,0.0,4210.0,2038.0,,0.0011876484560570072,0.0,0.0,0.020608439646712464,0.0,inf
2022-09-15,Br_Rs_430630,0.0,0.0,0.0,2.0,1398.0,17.0,0.0,1856.0,1398.0,,0.0010775862068965517,0.0,0.0,0.012160228898426323,0.0,inf
2022-09-15,Br_Rs_430632,0.0,0.0,0.0,4.0,950.0,8.0,0.0,1074.0,950.0,,0.0037243947858473,0.0,0.0,0.008421052631578947,0.0,inf
2022-09-15,Br_Rs_430635,0.0,0.0,0.0,2.0,421.0,5.0,0.0,412.0,421.0,,0.0048543689320388345,0.0,0.0,0.011876484560570071,0.0,inf
2022-09-15,Br_Rs_430637,0.0,0.0,0.0,1.0,306.0,5.0,0.0,667.0,306.0,,0.0014992503748125937,0.0,0.0,0.016339869281045753,0.0,inf
2022-09-15,Br_Rs_430640,2.0,0.0,0.0,7.0,7585.0,83.0,0.0,14025.0,7585.0,,0.0004991087344028521,0.0,0.00026367831245880025,0.01094264996704021,0.0,inf
2022-09-15,Br_Rs_430642,0.0,0.0,0.0,2.0,611.0,5.0,0.0,899.0,611.0,,0.002224694104560623,0.0,0.0,0.008183306055646482,0.0,inf
2022-09-15,Br_Rs_430645,0.0,0.0,0.0,2.0,837.0,7.0,0.0,887.0,837.0,,0.002254791431792559,0.0,0.0,0.008363201911589008,0.0,inf
2022-09-15,Br_Rs_430650,1.0,0.0,0.0,4.0,1811.0,29.0,0.0,3452.0,1811.0,,0.0011587485515643105,0.0,0.0005521811154058532,0.01601325234676974,0.0,inf
2022-09-15,Br_Rs_430613,0.0,0.0,0.0,3.0,318.0,7.0,0.0,624.0,318.0,,0.004807692307692308,0.0,0.0,0.0220125786163522,0.0,inf
2022-09-15,Br_Rs_430655,0.0,0.0,0.0,2.0,534.0,8.0,0.0,830.0,534.0,,0.0024096385542168677,0.0,0.0,0.0149812734082397,0.0,inf
2022-09-15,Br_Rs_430670,0.0,0.0,0.0,1.0,249.0,8.0,0.0,466.0,249.0,,0.002145922746781116,0.0,0.0,0.0321285140562249,0.0,inf
2022-09-15,Br_Rs_430673,1.0,0.0,0.0,1.0,717.0,17.0,0.0,1259.0,717.0,,0.0007942811755361397,0.0,0.001394700139470014,0.023709902370990237,0.0,inf
2022-09-15,Br_Rs_430675,0.0,0.0,0.0,1.0,605.0,4.0,0.0,1008.0,605.0,,0.000992063492063492,0.0,0.0,0.006611570247933884,0.0,inf
2022-09-15,Br_Rs_430676,1.0,0.0,0.0,1.0,10126.0,153.0,0.0,21944.0,10126.0,,4.557054320087495e-05,0.0,9.875567845151097e-05,0.015109618803081178,0.0,inf
2022-09-15,Br_Rs_430680,0.0,1.0,0.0,1.0,3763.0,61.0,0.0,6177.0,3763.0,,0.00016189088554314392,0.01639344262295082,0.0,0.016210470369386127,0.0,inf
2022-09-15,Br_Rs_430690,15.0,0.0,0.0,2.0,5036.0,86.0,0.0,6692.0,5036.0,,0.00029886431560071725,0.0,0.0029785544082605244,0.017077045274027005,0.0,inf
2022-09-15,Br_Rs_430692,0.0,0.0,0.0,3.0,319.0,5.0,0.0,533.0,319.0,,0.005628517823639775,0.0,0.0,0.01567398119122257,0.0,inf
